Ticket Id;Tipo Nota;Persona;Fecha Comentario;Type;Status;Severity
79731;24x7_note;afernandezf;2016-06-25 19:53:35;Claim;Closed;Minor
79740;24x7_note;afernandezf;2016-06-25 20:06:52;Order;Closed;Slight
79740;update;llopez;2016-06-27 10:52:15;Order;Closed;Slight
79754;24x7_note;mgarcia;2016-06-26 07:40:34;Claim;Closed;Minor
79754;24x7_note;mgarcia;2016-06-26 07:41:02;Claim;Closed;Minor
79754;24x7_note;mgarcia;2016-06-26 07:41:27;Claim;Closed;Minor
79754;destination_igri_group;ruribes;2016-06-26 07:55:03;Claim;Closed;Minor
79754;update;ruribes;2016-06-26 07:56:45;Claim;Closed;Minor
79754;update_ext_sys;usr_ifsi;2016-06-26 08:10:34;Claim;Closed;Minor
79754;update;ruribes;2016-06-26 08:14:52;Claim;Closed;Minor
79754;update;ruribes;2016-06-26 08:24:47;Claim;Closed;Minor
79754;update;ruribes;2016-06-26 08:44:09;Claim;Closed;Minor
79754;update;ruribes;2016-06-26 08:47:10;Claim;Closed;Minor
79754;finalization_note;usr_ifsi;2016-06-26 09:05:23;Claim;Closed;Minor
79754;update_ext_sys;usr_ifsi;2016-06-26 09:10:26;Claim;Closed;Minor
79754;update;ruribes;2016-06-27 08:53:50;Claim;Closed;Minor
79754;servicemanager_note;m2m_service_managers;2016-06-28 10:21:11;Claim;Closed;Minor
79768;24x7_note;afernandezf;2016-06-26 16:59:54;Claim;Closed;Minor
79768;24x7_note;afernandezf;2016-06-26 17:01:25;Claim;Closed;Minor
79768;level2;dbermejo;2016-06-27 06:55:14;Claim;Closed;Minor
79781;level1;tsantos;2016-06-27 00:26:01;Claim;Closed;Minor
79781;level1;tsantos;2016-06-27 00:30:44;Claim;Closed;Minor
79781;level1;tsantos;2016-06-27 00:41:18;Claim;Closed;Minor
79781;level1;tsantos;2016-06-27 00:49:34;Claim;Closed;Minor
79781;level1;tsantos;2016-06-27 01:02:36;Claim;Closed;Minor
79781;update;ruribes;2016-06-27 01:05:06;Claim;Closed;Minor
79781;update;ruribes;2016-06-27 01:24:07;Claim;Closed;Minor
79781;update;ruribes;2016-06-27 01:33:30;Claim;Closed;Minor
79781;update;ruribes;2016-06-27 01:55:38;Claim;Closed;Minor
79781;level1;jcarrillo;2016-06-27 08:33:48;Claim;Closed;Minor
79781;level1;jcarrillo;2016-06-27 09:48:04;Claim;Closed;Minor
79781;level1;jcarrillo;2016-06-27 09:48:26;Claim;Closed;Minor
79781;destination_igri_group;op_cnso_l1;2016-06-27 17:25:44;Claim;Closed;Minor
79781;finalization_note;usr_ifsi;2016-07-01 08:26:14;Claim;Closed;Minor
79781;update_ext_sys;usr_ifsi;2016-07-01 08:31:19;Claim;Closed;Minor
79782;level1;Lgutierrez;2016-06-27 02:17:44;Claim;Closed;Minor
79782;level1;Lgutierrez;2016-06-27 02:19:27;Claim;Closed;Minor
79782;level2;dbermejo;2016-06-27 09:31:46;Claim;Closed;Minor
79797;analysis;jcarrillo;2016-06-27 07:35:27;Claim;Closed;Minor
79797;solved;ialonso;2016-06-27 15:09:38;Claim;Closed;Minor
79800;24x7_note;jjsa;2016-06-27 10:29:23;Order;Closed;Slight
79826;destination_igri_group;jcarrillo;2016-06-27 13:31:29;Query;Closed;Minor
79826;level1;jcarrillo;2016-06-27 13:32:50;Query;Closed;Minor
79826;finalization_note;usr_ifsi;2016-06-27 17:05:44;Query;Closed;Minor
79826;update_ext_sys;usr_ifsi;2016-06-27 17:10:46;Query;Closed;Minor
79826;destination_igri_group;jcarrillo;2016-06-28 08:52:02;Query;Closed;Minor
79826;level1;jcarrillo;2016-06-28 08:53:39;Query;Closed;Minor
79826;finalization_note;usr_ifsi;2016-06-28 09:45:46;Query;Closed;Minor
79826;update_ext_sys;usr_ifsi;2016-06-28 09:50:48;Query;Closed;Minor
79826;level1;jcarrillo;2016-06-28 14:57:31;Query;Closed;Minor
79835;analysis;mpacheco;2016-06-27 14:28:04;Claim;Closed;Minor
79835;analysis;mpacheco;2016-06-27 14:40:44;Claim;Closed;Minor
79835;analysis;mpacheco;2016-06-27 14:58:24;Claim;Closed;Minor
79835;analysis;mpacheco;2016-06-27 15:04:25;Claim;Closed;Minor
79835;solved;ialonso;2016-06-27 16:04:33;Claim;Closed;Minor
79839;24x7_note;bnunez;2016-06-27 14:47:36;Claim;Closed;Minor
79839;24x7_note;bnunez;2016-06-27 14:48:48;Claim;Closed;Minor
79839;update;ruribes;2016-06-27 15:05:46;Claim;Closed;Minor
79839;analysis;mpacheco;2016-06-27 15:57:33;Claim;Closed;Minor
79839;update;ruribes;2016-06-28 06:52:26;Claim;Closed;Minor
79839;update;ruribes;2016-06-28 07:14:09;Claim;Closed;Minor
79844;24x7_note;bnunez;2016-06-27 15:34:04;Claim;Closed;Slight
79844;24x7_note;bnunez;2016-06-27 15:34:17;Claim;Closed;Slight
79844;update;llopez;2016-06-28 12:52:18;Claim;Closed;Slight
79844;destination_igri_group;llopez;2016-06-28 12:52:26;Claim;Closed;Slight
79844;finalization_note;usr_ifsi;2016-06-28 17:40:46;Claim;Closed;Slight
79844;update_ext_sys;usr_ifsi;2016-06-28 17:45:50;Claim;Closed;Slight
79844;update;llopez;2016-06-29 12:41:18;Claim;Closed;Slight
79844;finalization_note;usr_ifsi;2016-06-29 16:36:04;Claim;Closed;Slight
79844;update_ext_sys;usr_ifsi;2016-06-29 16:41:06;Claim;Closed;Slight
79844;update;llopez;2016-06-30 07:30:43;Claim;Closed;Slight
79844;update_ext_sys;usr_ifsi;2016-06-30 09:16:26;Claim;Closed;Slight
79844;finalization_note;usr_ifsi;2016-06-30 09:26:02;Claim;Closed;Slight
79844;update_ext_sys;usr_ifsi;2016-06-30 12:50:58;Claim;Closed;Slight
79844;finalization_note;usr_ifsi;2016-06-30 17:56:11;Claim;Closed;Slight
79844;update;llopez;2016-07-01 11:26:45;Claim;Closed;Slight
79855;analysis;mpacheco;2016-06-28 16:43:02;Query;Closed;Slight
79855;analysis;mpacheco;2016-06-28 20:19:36;Query;Closed;Slight
79855;level2;dbermejo;2016-06-29 07:54:09;Query;Closed;Slight
79855;level2;dbermejo;2016-06-29 09:52:55;Query;Closed;Slight
79855;level2;dbermejo;2016-07-06 07:58:59;Query;Closed;Slight
79862;level1;Lgutierrez;2016-06-28 03:33:27;Claim;Closed;Minor
79862;update;llopez;2016-06-28 12:47:43;Claim;Closed;Minor
79911;level1;Lgutierrez;2016-06-28 01:03:54;Claim;Closed;Minor
79911;level1;Lgutierrez;2016-06-28 01:19:19;Claim;Closed;Minor
79911;level1;Lgutierrez;2016-06-28 01:27:27;Claim;Closed;Minor
79911;update;lsanchez;2016-06-28 14:04:52;Claim;Closed;Minor
79912;level1;Lgutierrez;2016-06-28 01:16:32;Claim;Closed;Minor
79912;level1;Lgutierrez;2016-06-28 01:20:31;Claim;Closed;Minor
79912;level1;Lgutierrez;2016-06-28 01:26:21;Claim;Closed;Minor
79912;update;lsanchez;2016-06-28 14:31:11;Claim;Closed;Minor
79916;level1;tsantos;2016-06-28 02:25:10;Claim;Closed;Minor
79916;level1;tsantos;2016-06-28 02:25:28;Claim;Closed;Minor
79916;level2;dbermejo;2016-06-28 07:05:46;Claim;Closed;Minor
79917;level1;tsantos;2016-06-28 02:29:43;Claim;Closed;Minor
79917;level1;tsantos;2016-06-28 02:30:30;Claim;Closed;Minor
79917;level2;dbermejo;2016-06-28 07:05:23;Claim;Closed;Minor
79918;level1;tsantos;2016-06-28 02:35:43;Claim;Closed;Minor
79918;level1;tsantos;2016-06-28 02:36:20;Claim;Closed;Minor
79918;level2;dbermejo;2016-06-28 07:04:53;Claim;Closed;Minor
79919;level1;tsantos;2016-06-28 02:38:27;Claim;Closed;Minor
79919;level1;tsantos;2016-06-28 02:39:15;Claim;Closed;Minor
79919;level2;dbermejo;2016-06-28 07:04:16;Claim;Closed;Minor
79956;24x7_note;jjsa;2016-06-28 10:25:59;Claim;Closed;Minor
79956;24x7_note;jjsa;2016-06-28 10:26:41;Claim;Closed;Minor
79956;24x7_note;jjsa;2016-06-28 10:27:09;Claim;Closed;Minor
79956;24x7_note;jjsa;2016-06-28 10:28:23;Claim;Closed;Minor
79956;24x7_note;jjsa;2016-06-28 10:28:39;Claim;Closed;Minor
79956;level2;dbermejo;2016-07-01 08:28:17;Claim;Closed;Minor
79959;24x7_note;jjsa;2016-06-28 11:03:48;Claim;Closed;Minor
79959;update;ruribes;2016-07-07 10:01:36;Claim;Closed;Minor
79959;update;ahn392;2016-07-13 10:36:29;Claim;Closed;Minor
79961;24x7_note;jjsa;2016-06-28 11:38:51;Query;Closed;Slight
79961;level2;dbermejo;2016-06-28 13:10:26;Query;Closed;Slight
79969;24x7_note;bnunez;2016-06-28 13:29:16;Claim;Closed;Minor
79969;24x7_note;bnunez;2016-06-28 13:31:00;Claim;Closed;Minor
79969;24x7_note;bnunez;2016-06-28 13:32:10;Claim;Closed;Minor
79969;24x7_note;bnunez;2016-06-28 13:33:24;Claim;Closed;Minor
79969;24x7_note;bnunez;2016-06-28 13:33:46;Claim;Closed;Minor
79969;level2;dbermejo;2016-06-28 14:41:22;Claim;Closed;Minor
79979;24x7_note;bnunez;2016-06-28 14:30:39;Claim;Closed;Minor
79979;24x7_note;bnunez;2016-06-28 14:33:54;Claim;Closed;Minor
79979;24x7_note;bnunez;2016-06-28 14:35:45;Claim;Closed;Minor
79979;24x7_note;bnunez;2016-06-28 14:38:27;Claim;Closed;Minor
79979;update;ialonso;2016-06-30 10:06:22;Claim;Closed;Minor
79979;update;ialonso;2016-06-30 14:37:21;Claim;Closed;Minor
79979;update;ialonso;2016-06-30 15:00:43;Claim;Closed;Minor
80026;analysis;mpacheco;2016-06-28 18:56:49;Claim;Closed;Minor
80026;24x7_note;mpacheco;2016-06-28 18:57:41;Claim;Closed;Minor
80026;24x7_note;mpacheco;2016-06-28 18:58:50;Claim;Closed;Minor
80026;analysis;mpacheco;2016-06-28 19:09:45;Claim;Closed;Minor
80026;analysis;mpacheco;2016-06-28 19:12:56;Claim;Closed;Minor
80026;24x7_note;mpacheco;2016-06-28 19:59:33;Claim;Closed;Minor
80026;analysis;mpacheco;2016-06-28 20:02:21;Claim;Closed;Minor
80026;level1;tsantos;2016-06-28 23:46:54;Claim;Closed;Minor
80026;level1;tsantos;2016-06-28 23:50:27;Claim;Closed;Minor
80026;level1;Lgutierrez;2016-06-29 00:27:48;Claim;Closed;Minor
80026;update;lsanchez;2016-07-01 11:47:43;Claim;Closed;Minor
80048;update;ruribes;2016-06-29 00:10:47;Claim;Solved;Mayor
80048;level1;Lgutierrez;2016-06-29 00:31:51;Claim;Solved;Mayor
80048;level1;tsantos;2016-06-29 00:33:28;Claim;Solved;Mayor
80048;level1;tsantos;2016-06-29 00:34:38;Claim;Solved;Mayor
80048;update;ruribes;2016-06-29 00:38:37;Claim;Solved;Mayor
80048;update;ruribes;2016-06-29 01:07:00;Claim;Solved;Mayor
80048;level1;tsantos;2016-06-29 01:07:36;Claim;Solved;Mayor
80048;update;ruribes;2016-06-29 01:08:27;Claim;Solved;Mayor
80048;level1;tsantos;2016-06-29 01:39:34;Claim;Solved;Mayor
80048;update;ruribes;2016-06-29 01:40:27;Claim;Solved;Mayor
80048;update;ruribes;2016-06-29 01:42:19;Claim;Solved;Mayor
80048;level1;tsantos;2016-06-29 01:43:15;Claim;Solved;Mayor
80048;update;ruribes;2016-06-29 01:43:43;Claim;Solved;Mayor
80048;level1;tsantos;2016-06-29 01:49:28;Claim;Solved;Mayor
80048;level1;tsantos;2016-06-29 02:16:04;Claim;Solved;Mayor
80048;update;ruribes;2016-06-29 02:35:21;Claim;Solved;Mayor
80048;level1;tsantos;2016-06-29 02:53:27;Claim;Solved;Mayor
80048;update;ruribes;2016-06-29 03:51:16;Claim;Solved;Mayor
80048;level1;tsantos;2016-06-29 04:01:17;Claim;Solved;Mayor
80048;servicemanager_note;m2m_service_managers;2016-07-22 12:34:20;Claim;Solved;Mayor
80048;servicemanager_note;m2m_service_managers;2016-07-28 09:18:30;Claim;Solved;Mayor
80048;servicemanager_note;m2m_service_managers;2016-09-19 14:12:48;Claim;Solved;Mayor
80055;level1;tsantos;2016-06-29 02:30:28;Claim;Closed;Minor
80055;level1;tsantos;2016-06-29 02:32:21;Claim;Closed;Minor
80055;level1;tsantos;2016-06-29 02:35:35;Claim;Closed;Minor
80055;update;lsanchez;2016-07-01 12:11:15;Claim;Closed;Minor
80057;24x7_note;jjsa;2016-06-29 05:42:01;Claim;Closed;Minor
80062;level1;jmolina;2016-06-29 06:16:23;Claim;Closed;Minor
80062;level1;jmolina;2016-06-29 06:17:19;Claim;Closed;Minor
80062;level1;jmolina;2016-06-29 06:17:47;Claim;Closed;Minor
80063;level1;jmolina;2016-06-29 06:19:41;Claim;Closed;Minor
80063;update;llopez;2016-06-29 09:54:20;Claim;Closed;Minor
80065;level1;jmolina;2016-06-29 06:33:53;Claim;Closed;Slight
80065;level1;jmolina;2016-06-29 06:42:56;Claim;Closed;Slight
80065;level1;jmolina;2016-06-29 06:43:11;Claim;Closed;Slight
80065;24x7_note;jjsa;2016-06-30 08:23:42;Claim;Closed;Slight
80065;update;ruribes;2016-06-30 08:40:07;Claim;Closed;Slight
80065;update;ruribes;2016-07-11 12:57:42;Claim;Closed;Slight
80068;24x7_note;jjsa;2016-06-29 10:08:28;Claim;Closed;Minor
80068;24x7_note;jjsa;2016-06-30 05:53:47;Claim;Closed;Minor
80068;update;llopez;2016-06-30 09:17:29;Claim;Closed;Minor
80084;level2;dbermejo;2016-06-29 10:36:23;Query;Closed;Minor
80090;24x7_note;jjsa;2016-06-29 11:48:19;Order;Closed;Slight
80091;24x7_note;jjsa;2016-06-29 11:47:38;Order;Closed;Slight
80097;level1;jmolina;2016-06-29 12:16:20;Claim;Closed;Minor
80097;level1;jmolina;2016-06-29 12:29:04;Claim;Closed;Minor
80097;level1;jmolina;2016-06-29 12:29:34;Claim;Closed;Minor
80097;level2;dbermejo;2016-06-29 12:42:01;Claim;Closed;Minor
80108;analysis;mpacheco;2016-06-29 14:08:02;Claim;Closed;Minor
80108;24x7_note;mpacheco;2016-06-29 14:10:43;Claim;Closed;Minor
80108;level2;dbermejo;2016-06-30 07:16:57;Claim;Closed;Minor
80110;analysis;mpacheco;2016-06-29 14:04:53;Claim;Closed;Minor
80110;24x7_note;mpacheco;2016-06-29 14:12:16;Claim;Closed;Minor
80110;level2;dbermejo;2016-06-30 07:16:16;Claim;Closed;Minor
80117;analysis;mpacheco;2016-06-29 14:36:47;Claim;Closed;Minor
80117;update;llopez;2016-06-30 08:35:07;Claim;Closed;Minor
80118;24x7_note;bnunez;2016-06-29 14:26:10;Claim;Closed;Minor
80118;24x7_note;bnunez;2016-06-29 14:30:47;Claim;Closed;Minor
80118;24x7_note;bnunez;2016-06-29 14:42:10;Claim;Closed;Minor
80118;24x7_note;bnunez;2016-06-29 14:45:55;Claim;Closed;Minor
80118;24x7_note;bnunez;2016-06-29 14:50:09;Claim;Closed;Minor
80118;24x7_note;bnunez;2016-06-29 15:00:35;Claim;Closed;Minor
80118;level2;dbermejo;2016-06-30 08:39:05;Claim;Closed;Minor
80148;24x7_note;bnunez;2016-06-29 18:28:32;Claim;Closed;Minor
80148;level1;cgarciac;2016-07-06 10:21:13;Claim;Closed;Minor
80148;update;ruribes;2016-07-06 11:07:00;Claim;Closed;Minor
80159;24x7_note;bnunez;2016-06-29 20:23:26;Claim;Closed;Minor
80159;24x7_note;bnunez;2016-06-29 20:25:58;Claim;Closed;Minor
80171;level1;Lgutierrez;2016-06-29 22:58:53;Claim;Closed;Minor
80171;level1;Lgutierrez;2016-06-29 23:00:40;Claim;Closed;Minor
80171;level2;dbermejo;2016-06-30 08:11:38;Claim;Closed;Minor
80173;level1;Lgutierrez;2016-06-30 01:08:28;Claim;Closed;Minor
80173;level1;Lgutierrez;2016-06-30 01:14:31;Claim;Closed;Minor
80173;level2;dbermejo;2016-06-30 07:37:32;Claim;Closed;Minor
80181;level1;tsantos;2016-06-30 01:38:31;Claim;Closed;Minor
80181;level1;tsantos;2016-06-30 02:09:19;Claim;Closed;Minor
80181;level1;tsantos;2016-06-30 03:45:32;Claim;Closed;Minor
80181;update;ruribes;2016-06-30 08:31:58;Claim;Closed;Minor
80183;level1;tsantos;2016-06-30 01:56:19;Claim;Closed;Minor
80183;level1;Lgutierrez;2016-06-30 02:07:31;Claim;Closed;Minor
80183;level1;Lgutierrez;2016-06-30 02:08:05;Claim;Closed;Minor
80183;update;ruribes;2016-07-01 08:16:03;Claim;Closed;Minor
80189;level1;jmolina;2016-06-30 06:15:20;Claim;Closed;Minor
80189;level1;jmolina;2016-06-30 06:15:35;Claim;Closed;Minor
80189;update;llopez;2016-06-30 10:01:16;Claim;Closed;Minor
80218;24x7_note;jjsa;2016-06-30 09:40:24;Order;Closed;Slight
80218;24x7_note;jjsa;2016-06-30 10:22:58;Order;Closed;Slight
80218;level1;jmolina;2016-06-30 11:07:39;Order;Closed;Slight
80218;level1;jmolina;2016-06-30 11:43:31;Order;Closed;Slight
80225;24x7_note;jjsa;2016-06-30 10:28:37;Claim;Closed;Minor
80225;update;llopez;2016-07-01 11:53:57;Claim;Closed;Minor
80228;24x7_note;jjsa;2016-06-30 11:11:38;Query;Closed;Slight
80246;analysis;mpacheco;2016-06-30 13:51:04;Claim;Closed;Minor
80246;24x7_note;mpacheco;2016-06-30 14:03:25;Claim;Closed;Minor
80246;24x7_note;bnunez;2016-06-30 14:25:13;Claim;Closed;Minor
80246;update;ruribes;2016-06-30 14:30:07;Claim;Closed;Minor
80246;destination_igri_group;ruribes;2016-06-30 14:31:03;Claim;Closed;Minor
80246;finalization_note;usr_ifsi;2016-06-30 14:56:10;Claim;Closed;Minor
80246;update_ext_sys;usr_ifsi;2016-06-30 15:01:12;Claim;Closed;Minor
80246;update;ruribes;2016-06-30 15:06:31;Claim;Closed;Minor
80250;24x7_note;bnunez;2016-06-30 14:29:06;Claim;Closed;Slight
80250;level2;dbermejo;2016-06-30 15:05:20;Claim;Closed;Slight
80257;24x7_note;bnunez;2016-06-30 14:33:58;Claim;Closed;Minor
80257;24x7_note;bnunez;2016-06-30 14:41:19;Claim;Closed;Minor
80257;24x7_note;bnunez;2016-06-30 14:52:27;Claim;Closed;Minor
80257;24x7_note;bnunez;2016-06-30 15:00:39;Claim;Closed;Minor
80264;analysis;mpacheco;2016-06-30 15:36:21;Claim;Closed;Minor
80264;update;llopez;2016-07-04 12:01:26;Claim;Closed;Minor
80264;update;llopez;2016-07-05 10:51:26;Claim;Closed;Minor
80264;update;llopez;2016-07-26 09:31:08;Claim;Closed;Minor
80272;24x7_note;bnunez;2016-06-30 15:56:36;Claim;Restored;Minor
80272;update;ahn392;2016-07-04 15:38:48;Claim;Restored;Minor
80282;24x7_note;bnunez;2016-06-30 17:52:33;Claim;Closed;Slight
80282;level2;dbermejo;2016-07-01 06:56:16;Claim;Closed;Slight
80284;24x7_note;bnunez;2016-06-30 18:38:39;Claim;Closed;Slight
80284;level2;dbermejo;2016-07-01 07:24:43;Claim;Closed;Slight
80284;solved;dbermejo;2016-07-04 12:50:09;Claim;Closed;Slight
80302;level1;tsantos;2016-06-30 22:02:30;Claim;Closed;Minor
80302;level1;tsantos;2016-06-30 22:03:18;Claim;Closed;Minor
80302;update;ruribes;2016-07-01 06:49:39;Claim;Closed;Minor
80302;analysis;jose.perez;2016-07-01 08:55:34;Claim;Closed;Minor
80302;update;ruribes;2016-07-01 09:39:19;Claim;Closed;Minor
80302;update;ruribes;2016-07-04 11:37:52;Claim;Closed;Minor
80302;analysis;jose.perez;2016-07-06 10:51:12;Claim;Closed;Minor
80302;update;ruribes;2016-07-06 11:01:25;Claim;Closed;Minor
80349;level1;jmolina;2016-07-01 10:45:31;Claim;Closed;Minor
80349;level1;jmolina;2016-07-01 10:49:08;Claim;Closed;Minor
80349;update;llopez;2016-07-01 11:26:23;Claim;Closed;Minor
80349;urgent_comment;llopez;2016-07-28 12:21:30;Claim;Closed;Minor
80350;24x7_note;jjsa;2016-07-01 11:01:41;Order;Closed;Slight
80350;level1;cgarciac;2016-07-04 07:31:34;Order;Closed;Slight
80350;level1;maelbal;2016-07-04 08:40:38;Order;Closed;Slight
80350;level1;maelbal;2016-07-04 08:46:55;Order;Closed;Slight
80350;level1;maelbal;2016-07-04 08:56:25;Order;Closed;Slight
80370;analysis;mpacheco;2016-07-01 13:59:25;Order;Closed;Slight
80370;analysis;mpacheco;2016-07-01 14:32:16;Order;Closed;Slight
80416;24x7_note;mpacheco;2016-07-01 19:03:01;Claim;Closed;Minor
80416;analysis;mpacheco;2016-07-01 19:06:09;Claim;Closed;Minor
80416;analysis;mpacheco;2016-07-01 19:12:03;Claim;Closed;Minor
80416;24x7_note;mpacheco;2016-07-01 19:50:54;Claim;Closed;Minor
80416;update;llopez;2016-07-06 12:56:05;Claim;Closed;Minor
80429;level1;tsantos;2016-07-01 22:21:50;Claim;Closed;Minor
80429;level1;tsantos;2016-07-01 22:51:49;Claim;Closed;Minor
80429;level1;tsantos;2016-07-01 22:52:38;Claim;Closed;Minor
80429;level1;tsantos;2016-07-01 22:56:07;Claim;Closed;Minor
80429;level1;tsantos;2016-07-02 00:03:55;Claim;Closed;Minor
80429;level1;tsantos;2016-07-02 00:05:52;Claim;Closed;Minor
80429;level1;tsantos;2016-07-02 00:08:34;Claim;Closed;Minor
80429;update;almula;2016-07-02 00:51:15;Claim;Closed;Minor
80429;update;almula;2016-07-02 01:16:21;Claim;Closed;Minor
80429;level1;tsantos;2016-07-02 04:33:09;Claim;Closed;Minor
80429;level1;tsantos;2016-07-02 04:34:27;Claim;Closed;Minor
80429;level1;tsantos;2016-07-02 04:35:35;Claim;Closed;Minor
80429;level1;tsantos;2016-07-03 02:45:19;Claim;Closed;Minor
80429;level1;tsantos;2016-07-03 02:47:04;Claim;Closed;Minor
80429;update;almula;2016-07-04 12:19:14;Claim;Closed;Minor
80476;level1;tsantos;2016-07-02 23:46:40;Claim;Closed;Minor
80476;level1;tsantos;2016-07-02 23:47:22;Claim;Closed;Minor
80476;level2;dbermejo;2016-07-04 07:21:16;Claim;Closed;Minor
80478;level1;tsantos;2016-07-03 00:26:28;Claim;Solved;Minor
80478;level1;tsantos;2016-07-03 00:26:49;Claim;Solved;Minor
80478;level2;dbermejo;2016-07-04 07:55:54;Claim;Solved;Minor
80478;level2;dbermejo;2016-07-04 10:54:47;Claim;Solved;Minor
80478;level2;dbermejo;2016-07-04 10:58:04;Claim;Solved;Minor
80478;update;cmt30;2016-07-05 08:31:44;Claim;Solved;Minor
80479;level1;tsantos;2016-07-03 00:34:22;Claim;Solved;Minor
80479;level1;tsantos;2016-07-03 00:34:39;Claim;Solved;Minor
80479;level2;dbermejo;2016-07-04 08:30:44;Claim;Solved;Minor
80479;level2;dbermejo;2016-07-04 09:20:10;Claim;Solved;Minor
80479;level2;dbermejo;2016-07-04 10:39:44;Claim;Solved;Minor
80479;update;cmt30;2016-07-04 10:52:59;Claim;Solved;Minor
80488;24x7_note;jjsa;2016-07-03 06:33:35;Claim;Closed;Minor
80488;update;lsanchez;2016-07-04 12:37:46;Claim;Closed;Minor
80507;level1;cgarciac;2016-07-03 18:57:59;Claim;Closed;Minor
80507;level1;cgarciac;2016-07-03 19:05:19;Claim;Closed;Minor
80507;level1;cgarciac;2016-07-03 19:35:49;Claim;Closed;Minor
80507;update;lsanchez;2016-07-04 12:08:18;Claim;Closed;Minor
80508;level1;cgarciac;2016-07-03 19:15:25;Claim;Closed;Minor
80508;update;almula;2016-07-03 19:26:23;Claim;Closed;Minor
80508;update;almula;2016-07-03 19:29:29;Claim;Closed;Minor
80513;24x7_note;afernandezf;2016-07-03 22:25:05;Claim;Closed;Minor
80513;update;lsanchez;2016-07-04 09:40:07;Claim;Closed;Minor
80523;24x7_note;bnunez;2016-07-04 03:33:08;Claim;Closed;Minor
80523;update;llopez;2016-07-04 11:21:27;Claim;Closed;Minor
80523;analysis;jose.perez;2016-07-08 12:11:03;Claim;Closed;Minor
80531;level1;cgarciac;2016-07-04 07:24:47;Claim;Closed;Minor
80531;level1;cgarciac;2016-07-04 07:25:11;Claim;Closed;Minor
80531;update;llopez;2016-07-05 11:43:41;Claim;Closed;Minor
80547;level1;cgarciac;2016-07-04 10:31:31;Query;Closed;Slight
80563;level1;maelbal;2016-07-04 12:35:58;Claim;Closed;Minor
80563;update;ruribes;2016-07-04 13:11:22;Claim;Closed;Minor
80563;update;cmt30;2016-07-05 08:56:15;Claim;Closed;Minor
80563;update;cmt30;2016-07-05 11:53:39;Claim;Closed;Minor
80571;24x7_note;mgarcia;2016-07-04 12:57:14;Claim;Closed;Minor
80571;24x7_note;mgarcia;2016-07-04 13:00:22;Claim;Closed;Minor
80571;analysis;usr_gsts_ampliam2m;2016-07-05 11:30:38;Claim;Closed;Minor
80571;update;llopez;2016-07-05 12:13:40;Claim;Closed;Minor
80575;24x7_note;mgarcia;2016-07-04 13:36:04;Claim;Closed;Minor
80575;24x7_note;mgarcia;2016-07-04 13:36:38;Claim;Closed;Minor
80575;update;almula;2016-07-04 14:23:40;Claim;Closed;Minor
80595;24x7_note;mgarcia;2016-07-04 14:40:45;Claim;Closed;Minor
80595;update;ruribes;2016-07-05 08:35:02;Claim;Closed;Minor
80595;update;ruribes;2016-07-05 08:54:26;Claim;Closed;Minor
80598;level1;jmolina;2016-07-04 15:28:47;Claim;Closed;Minor
80598;level1;jmolina;2016-07-04 15:31:01;Claim;Closed;Minor
80598;level1;cgarciac;2016-07-05 06:12:21;Claim;Closed;Minor
80598;update;llopez;2016-07-05 12:13:59;Claim;Closed;Minor
80600;24x7_note;mgarcia;2016-07-04 15:38:31;Claim;Closed;Minor
80600;update;lsanchez;2016-07-06 10:05:20;Claim;Closed;Minor
80601;level1;jmolina;2016-07-04 15:34:47;Claim;Closed;Minor
80601;level1;jmolina;2016-07-04 15:35:18;Claim;Closed;Minor
80601;destination_igri_group;jmolina;2016-07-04 15:36:41;Claim;Closed;Minor
80601;update_ext_sys;usr_ifsi;2016-07-04 17:30:59;Claim;Closed;Minor
80601;level1;jmolina;2016-07-04 17:32:01;Claim;Closed;Minor
80601;level1;jmolina;2016-07-04 20:23:48;Claim;Closed;Minor
80601;finalization_note;usr_ifsi;2016-07-04 20:25:52;Claim;Closed;Minor
80601;level1;jmolina;2016-07-04 20:28:24;Claim;Closed;Minor
80601;update_ext_sys;usr_ifsi;2016-07-04 20:30:53;Claim;Closed;Minor
80601;servicemanager_note;m2m_service_managers;2016-07-22 09:23:24;Claim;Closed;Minor
80609;level1;jmolina;2016-07-04 18:19:48;Claim;Closed;Minor
80609;level1;jmolina;2016-07-04 18:20:03;Claim;Closed;Minor
80610;24x7_note;mgarcia;2016-07-04 17:42:31;Claim;Closed;Minor
80610;24x7_note;mgarcia;2016-07-04 17:55:15;Claim;Closed;Minor
80610;24x7_note;mgarcia;2016-07-04 17:55:29;Claim;Closed;Minor
80610;update;almula;2016-07-05 11:48:34;Claim;Closed;Minor
80610;update;almula;2016-07-07 11:04:43;Claim;Closed;Minor
80610;update;almula;2016-07-07 12:32:36;Claim;Closed;Minor
80611;level1;jmolina;2016-07-04 18:17:20;Claim;Closed;Minor
80611;level1;jmolina;2016-07-04 18:23:49;Claim;Closed;Minor
80643;24x7_note;afernandezf;2016-07-04 22:50:29;Claim;Closed;Minor
80643;level2;dbermejo;2016-07-05 08:48:13;Claim;Closed;Minor
80644;24x7_note;bnunez;2016-07-04 22:58:07;Claim;Closed;Minor
80644;24x7_note;bnunez;2016-07-04 23:01:06;Claim;Closed;Minor
80644;24x7_note;bnunez;2016-07-04 23:02:06;Claim;Closed;Minor
